Time	Channel A	Channel B
(ms)	(mV)	(V)

0.75722201	13.48918000	5.79363400
0.75724201	11.90222000	5.79363400
0.75726201	12.69570000	5.79363400
0.75728201	12.69570000	5.79363400
0.75730201	12.69570000	5.79363400
0.75732201	12.69570000	5.71428600
0.75734201	13.48918000	5.79363400
0.75736201	14.28571000	5.79363400
0.75738201	12.69570000	5.79363400
0.75740201	14.28571000	5.79363400
0.75742201	12.69570000	5.79363400
0.75744201	14.28571000	5.79363400
0.75746201	12.69570000	5.79363400
0.75748201	12.69570000	5.79363400
0.75750201	12.69570000	5.79363400
0.75752201	12.69570000	5.79363400
0.75754201	12.69570000	5.79363400
0.75756201	13.48918000	5.79363400
0.75758201	11.90222000	5.71428600
0.75760201	13.48918000	5.79363400
0.75762201	12.69570000	5.79363400
0.75764201	12.69570000	5.79363400
0.75766201	14.28571000	5.71428600
0.75768201	11.90222000	5.79363400
0.75770201	12.69570000	5.79363400
0.75772201	12.69570000	5.79363400
0.75774201	13.48918000	5.79363400
0.75776201	12.69570000	5.79363400
0.75778201	12.69570000	5.79363400
0.75780201	13.48918000	5.79363400
0.75782201	12.69570000	5.79363400
0.75784201	11.90222000	5.71428600
0.75786201	11.90222000	5.71428600
0.75788201	12.69570000	5.71428600
0.75790201	12.69570000	5.79363400
0.75792201	12.69570000	5.71428600
0.75794201	12.69570000	5.79363400
0.75796201	12.69570000	5.79363400
0.75798201	13.48918000	5.71428600
0.75800201	13.48918000	5.71428600
0.75802201	11.90222000	5.79363400
0.75804201	12.69570000	5.79363400
0.75806201	12.69570000	5.79363400
0.75808201	13.48918000	5.71428600
0.75810201	12.69570000	5.79363400
0.75812201	12.69570000	5.79363400
0.75814201	12.69570000	5.79363400
0.75816201	12.69570000	5.79363400
0.75818201	11.10874000	5.71428600
0.75820201	12.69570000	5.79363400
0.75822201	12.69570000	5.79363400
0.75824201	13.48918000	5.79363400
0.75826201	12.69570000	5.79363400
0.75828201	12.69570000	5.79363400
0.75830201	12.69570000	5.79363400
0.75832201	12.69570000	5.71428600
0.75834201	11.90222000	5.71428600
0.75836201	12.69570000	5.79363400
0.75838201	12.69570000	5.79363400
0.75840201	12.69570000	5.79363400
0.75842201	11.10874000	5.79363400
0.75844201	11.90222000	5.79363400
0.75846201	12.69570000	5.79363400
0.75848201	12.69570000	5.79363400
0.75850201	12.69570000	5.71428600
0.75852201	11.10874000	5.71428600
0.75854201	13.48918000	5.79363400
0.75856201	13.48918000	5.79363400
0.75858201	12.69570000	5.79363400
0.75860201	12.69570000	5.79363400
0.75862201	11.90222000	5.79363400
0.75864201	12.69570000	5.79363400
0.75866201	12.69570000	5.79363400
0.75868201	12.69570000	5.79363400
0.75870201	11.90222000	5.79363400
0.75872201	12.69570000	5.79363400
0.75874201	12.69570000	5.79363400
0.75876201	12.69570000	5.71428600
0.75878201	12.69570000	5.79363400
0.75880201	12.69570000	5.79363400
0.75882201	12.69570000	5.79363400
0.75884201	12.69570000	5.79363400
0.75886201	12.69570000	5.79363400
0.75888201	11.90222000	5.79363400
0.75890201	11.10874000	5.79363400
0.75892201	12.69570000	5.79363400
0.75894201	12.69570000	5.79363400
0.75896201	12.69570000	5.79363400
0.75898201	11.10874000	5.79363400
0.75900201	11.10874000	5.79363400
0.75902201	11.10874000	5.79363400
0.75904201	11.90222000	5.79363400
0.75906201	12.69570000	5.79363400
0.75908201	12.69570000	5.79363400
0.75910201	11.90222000	5.79363400
0.75912201	11.90222000	5.79363400
0.75914201	12.69570000	5.79363400
0.75916201	11.90222000	5.79363400
0.75918201	11.10874000	5.79363400
0.75920201	11.10874000	5.79363400
0.75922201	11.90222000	5.79363400
0.75924201	11.10874000	5.79363400
0.75926201	11.90222000	5.79363400
0.75928201	12.69570000	5.79363400
0.75930201	11.90222000	5.79363400
0.75932201	11.90222000	5.79363400
0.75934201	10.31526000	5.79363400
0.75936201	11.10874000	5.79363400
0.75938201	11.10874000	5.79363400
0.75940201	11.90222000	5.79363400
0.75942201	11.90222000	5.79363400
0.75944201	12.69570000	5.79363400
0.75946201	11.90222000	5.79363400
0.75948201	12.69570000	5.79363400
0.75950201	11.10874000	5.79363400
0.75952201	11.10874000	5.79363400
0.75954201	11.10874000	5.79363400
0.75956201	12.69570000	5.79363400
0.75958201	11.10874000	5.79363400
0.75960201	11.90222000	5.79363400
0.75962201	11.10874000	5.71428600
0.75964201	11.10874000	5.79363400
0.75966201	12.69570000	5.79363400
0.75968201	12.69570000	5.79363400
0.75970201	12.69570000	5.79363400
0.75972201	12.69570000	5.71428600
0.75974201	10.31526000	5.79363400
0.75976201	11.90222000	5.79363400
0.75978201	11.10874000	5.79363400
0.75980201	12.69570000	5.79363400
0.75982201	11.10874000	5.79363400
0.75984201	11.10874000	5.71428600
0.75986201	11.10874000	5.79363400
0.75988201	11.90222000	5.79363400
0.75990201	12.69570000	5.79363400
0.75992201	11.10874000	5.79363400
0.75994201	11.10874000	5.79363400
0.75996201	11.10874000	5.79363400
0.75998201	11.90222000	5.79363400
0.76000201	11.10874000	5.79363400
0.76002201	11.10874000	5.79363400
0.76004201	11.10874000	5.79363400
0.76006201	11.10874000	5.79363400
0.76008201	11.10874000	5.79363400
0.76010201	11.10874000	5.79363400
0.76012201	11.10874000	5.79363400
0.76014201	10.31526000	5.79363400
0.76016201	11.10874000	5.71428600
0.76018201	11.10874000	5.79363400
0.76020201	11.10874000	5.79363400
0.76022201	11.10874000	5.79363400
0.76024201	11.10874000	5.71428600
0.76026201	11.10874000	5.79363400
0.76028201	11.10874000	5.71428600
0.76030201	11.10874000	5.79363400
0.76032201	11.10874000	5.79363400
0.76034201	11.10874000	5.71428600
0.76036201	11.90222000	5.79363400
0.76038201	11.10874000	5.71428600
0.76040201	11.10874000	5.79363400
0.76042201	11.10874000	5.79363400
0.76044201	11.10874000	5.79363400
0.76046201	11.10874000	5.71428600
0.76048201	11.90222000	5.71428600
0.76050201	11.10874000	5.79363400
0.76052201	10.31526000	5.79363400
0.76054201	11.10874000	5.79363400
0.76056201	11.90222000	5.79363400
0.76058201	10.31526000	5.79363400
0.76060201	12.69570000	5.79363400
0.76062201	12.69570000	5.79363400
0.76064201	11.10874000	5.79363400
0.76066201	11.10874000	5.79363400
0.76068201	10.31526000	5.79363400
0.76070201	11.10874000	5.79363400
0.76072201	11.10874000	5.79363400
0.76074201	11.10874000	5.79363400
0.76076201	11.10874000	5.79363400
0.76078201	11.10874000	5.79363400
0.76080201	9.52177400	5.79363400
0.76082201	11.10874000	5.79363400
0.76084201	11.10874000	5.79363400
0.76086201	11.10874000	5.79363400
0.76088201	11.10874000	5.71428600
0.76090201	11.10874000	5.79363400
0.76092201	11.10874000	5.79363400
0.76094201	10.31526000	5.79363400
0.76096201	11.10874000	5.79363400
0.76098201	11.90222000	5.79363400
0.76100201	11.10874000	5.79363400
0.76102201	11.10874000	5.79363400
0.76104201	11.10874000	5.79363400
0.76106201	11.10874000	5.79363400
0.76108201	11.10874000	5.79363400
0.76110201	11.10874000	5.79363400
0.76112201	11.10874000	5.79363400
0.76114201	11.10874000	5.79363400
0.76116201	11.10874000	5.79363400
0.76118201	11.10874000	5.71428600
0.76120201	11.10874000	5.79363400
0.76122201	11.10874000	5.71428600
0.76124201	11.10874000	5.79363400
0.76126201	11.90222000	5.71428600
0.76128201	11.10874000	5.79363400
0.76130201	11.90222000	5.79363400
0.76132201	11.10874000	5.79363400
0.76134201	11.10874000	5.79363400
0.76136201	11.90222000	5.79363400
0.76138201	11.10874000	5.79363400
0.76140201	11.10874000	5.79363400
0.76142201	11.90222000	5.79363400
0.76144201	11.10874000	5.79363400
0.76146201	11.90222000	5.79363400
0.76148201	11.90222000	5.79363400
0.76150201	11.10874000	5.79363400
0.76152201	11.10874000	5.79363400
0.76154201	11.10874000	5.79363400
0.76156201	11.90222000	5.79363400
0.76158201	11.10874000	5.79363400
0.76160201	11.10874000	5.79363400
0.76162201	11.10874000	5.79363400
0.76164201	12.69570000	5.79363400
0.76166201	11.10874000	5.79363400
0.76168201	11.90222000	5.79363400
0.76170201	12.69570000	5.79363400
0.76172201	12.69570000	5.79363400
0.76174201	11.90222000	5.79363400
0.76176201	11.10874000	5.79363400
0.76178201	11.10874000	5.79363400
0.76180201	12.69570000	5.79363400
0.76182201	11.10874000	5.79363400
0.76184201	11.10874000	5.79363400
0.76186201	11.90222000	5.79363400
0.76188201	11.10874000	5.79363400
0.76190201	12.69570000	5.79363400
0.76192201	12.69570000	5.79363400
0.76194201	11.90222000	5.71428600
0.76196201	11.90222000	5.79363400
0.76198201	11.10874000	5.79363400
0.76200201	11.10874000	5.79363400
0.76202201	11.10874000	5.79363400
0.76204201	11.10874000	5.79363400
0.76206201	12.69570000	5.79363400
0.76208201	11.90222000	5.79363400
0.76210201	11.90222000	5.79363400
0.76212201	12.69570000	5.79363400
0.76214201	11.10874000	5.79363400
0.76216201	12.69570000	5.71428600
0.76218201	11.10874000	5.71428600
0.76220201	12.69570000	5.79363400
0.76222201	11.10874000	5.79363400
0.76224201	12.69570000	5.79363400
0.76226201	11.10874000	5.79363400
0.76228201	12.69570000	5.79363400
0.76230201	12.69570000	5.79363400
0.76232201	11.90222000	5.79363400
0.76234201	11.10874000	5.79363400
0.76236201	13.48918000	5.79363400
0.76238201	12.69570000	5.79363400
0.76240201	11.90222000	5.79363400
0.76242201	11.10874000	5.79363400
0.76244201	11.10874000	5.79363400
0.76246201	10.31526000	5.79363400
0.76248201	12.69570000	5.79363400
0.76250201	11.10874000	5.79363400
0.76252201	11.10874000	5.79363400
0.76254201	12.69570000	5.79363400
0.76256201	11.10874000	5.79363400
0.76258201	11.10874000	5.79363400
0.76260201	11.10874000	5.79363400
0.76262201	11.10874000	5.71428600
0.76264201	11.10874000	5.79363400
0.76266201	12.69570000	5.79363400
0.76268201	12.69570000	5.79363400
0.76270201	11.10874000	5.79363400
0.76272201	11.10874000	5.79363400
0.76274201	11.10874000	5.79363400
0.76276201	11.10874000	5.79363400
0.76278201	11.90222000	5.79363400
0.76280201	12.69570000	5.79363400
0.76282201	11.10874000	5.79363400
0.76284201	11.90222000	5.79363400
0.76286201	11.10874000	5.79363400
0.76288201	12.69570000	5.79363400
0.76290201	11.90222000	5.79363400
0.76292201	11.90222000	5.79363400
0.76294201	11.10874000	5.79363400
0.76296201	12.69570000	5.79363400
0.76298201	11.10874000	5.79363400
0.76300201	12.69570000	5.71428600
0.76302201	11.10874000	5.79363400
0.76304201	11.10874000	5.79363400
0.76306201	11.10874000	5.71428600
0.76308201	12.69570000	5.71428600
0.76310201	11.10874000	5.71428600
0.76312201	11.10874000	5.71428600
0.76314201	11.10874000	5.79363400
0.76316201	11.10874000	5.79363400
0.76318201	11.90222000	5.79363400
0.76320201	11.10874000	5.79363400
0.76322201	12.69570000	5.79363400
0.76324201	11.10874000	5.79363400
0.76326201	11.90222000	5.71428600
0.76328201	11.10874000	5.79363400
0.76330201	12.69570000	5.79363400
0.76332201	13.48918000	5.79363400
0.76334201	12.69570000	5.79363400
0.76336201	12.69570000	5.71428600
0.76338201	11.10874000	5.79363400
0.76340201	12.69570000	5.79363400
0.76342201	11.10874000	5.79363400
0.76344201	12.69570000	5.79363400
0.76346201	11.10874000	5.79363400
0.76348201	12.69570000	5.79363400
0.76350201	11.10874000	5.79363400
0.76352201	11.10874000	5.79363400
0.76354201	12.69570000	5.79363400
0.76356201	13.48918000	5.71428600
0.76358201	12.69570000	5.79363400
0.76360201	12.69570000	5.79363400
0.76362201	12.69570000	5.79363400
0.76364201	12.69570000	5.79363400
0.76366201	11.90222000	5.79363400
0.76368201	11.90222000	5.79363400
0.76370201	12.69570000	5.79363400
0.76372201	13.48918000	5.79363400
0.76374201	13.48918000	5.71428600
0.76376201	11.10874000	5.71428600
0.76378201	14.28571000	5.79363400
0.76380201	12.69570000	5.79363400
0.76382201	12.69570000	5.79363400
0.76384201	12.69570000	5.79363400
0.76386201	12.69570000	5.79363400
0.76388201	12.69570000	5.79363400
0.76390201	12.69570000	5.79363400
0.76392201	13.48918000	5.79363400
0.76394201	12.69570000	5.79363400
0.76396201	12.69570000	5.79363400
0.76398201	13.48918000	5.79363400
0.76400201	12.69570000	5.79363400
0.76402201	12.69570000	5.79363400
0.76404201	12.69570000	5.79363400
0.76406201	12.69570000	5.79363400
0.76408201	12.69570000	5.79363400
0.76410201	13.48918000	5.79363400
0.76412201	12.69570000	5.79363400
0.76414201	11.10874000	5.79363400
0.76416201	12.69570000	5.79363400
0.76418201	12.69570000	5.79363400
0.76420201	12.69570000	5.79363400
0.76422201	12.69570000	5.79363400
0.76424201	11.10874000	5.79363400
0.76426201	12.69570000	5.79363400
0.76428201	12.69570000	5.79363400
0.76430201	12.69570000	5.79363400
0.76432201	11.90222000	5.79363400
0.76434201	11.10874000	5.79363400
0.76436201	13.48918000	5.79363400
0.76438201	12.69570000	5.79363400
0.76440201	11.90222000	5.71428600
0.76442201	11.10874000	5.79363400
0.76444201	12.69570000	5.79363400
0.76446201	12.69570000	5.71428600
0.76448201	11.90222000	5.79363400
0.76450201	12.69570000	5.71428600
0.76452201	12.69570000	5.79363400
0.76454201	12.69570000	5.79363400
0.76456201	12.69570000	5.71428600
0.76458201	12.69570000	5.79363400
0.76460201	11.90222000	5.79363400
0.76462201	12.69570000	5.79363400
0.76464201	12.69570000	5.79363400
0.76466201	11.90222000	5.71428600
0.76468201	11.10874000	5.79363400
0.76470201	11.10874000	5.79363400
0.76472201	11.10874000	5.71428600
0.76474201	12.69570000	5.79363400
0.76476201	11.90222000	5.79363400
0.76478201	12.69570000	5.79363400
0.76480201	11.10874000	5.79363400
0.76482201	11.10874000	5.79363400
0.76484201	12.69570000	5.79363400
0.76486201	11.10874000	5.79363400
0.76488201	11.90222000	5.79363400
0.76490201	11.90222000	5.79363400
0.76492201	11.10874000	5.71428600
0.76494201	11.10874000	5.79363400
0.76496201	12.69570000	5.79363400
